Name	Length	EffectiveLength	TPM	NumReads
FBgn0000257	3102.7	2931.72	23.5659	577.927
FBgn0036518	3987.13	3816.14	77.1991	2464.35
FBgn0051870	650.25	479.591	0	0
FBgn0262511	1655.52	1484.54	73.8901	917.579
FBgn0032204	1746	1575.02	10.6262	140
FBgn0036427	1220.5	1049.52	0	0
FBgn0025681	4173.03	4002.04	83.7288	2803
FBgn0031413	1703.07	1532.09	5.30589	68
FBgn0040080	3279	3108.02	47.3488	1231
FBgn0050440	3443	3272.02	3.21515	88
FBgn0052302	1079	908.017	0.789935	6
FBgn0031045	897	726.242	8.72426	53
FBgn0031844	1428.04	1257.06	3.32849	35
FBgn0052298	1205	1034.02	0.837963	7.248
FBgn0030283	650	479.369	0	0
FBgn0266284	2060.77	1889.78	41.1816	651
FBgn0262740	3875.2	3704.22	24.0221	744.344
FBgn0037418	1167	996.017	0	0
FBgn0037120	2679.28	2508.3	18.7781	394
FBgn0053767	567	396.411	0	0
FBgn0045064	1600.42	1429.44	47.6697	570
FBgn0052185	421	250.495	3.34067	7
FBgn0051274	1399	1228.02	0.599125	6.154
FBgn0030938	911	740.241	2.58393	16
FBgn0038243	736.574	565.903	111.372	527.212
FBgn0029095	2959.46	2788.47	155.923	3637
FBgn0051810	1138	967.017	0.040737	0.33
FBgn0052214	467.667	297.136	4.01861	9.988
FBgn0039555	1341	1170.02	105.173	1029.35
FBgn0035390	1586	1415.02	58.6316	694
FBgn0051538	2158	1987.02	0.36098	6
FBgn0001112	2899	2728.02	0	0
FBgn0053230	1754	1583.02	24.3892	322.96
FBgn0051262	2042.82	1871.84	0.894115	14
FBgn0001308	3718	3547.02	101.48	3011
FBgn0027376	4288	4117.02	0.116148	4
FBgn0038389	755.732	585.056	32.0801	157
FBgn0267236	411	240.504	0	0
FBgn0027538	1867	1696.02	8.38785	119
FBgn0043865	3219	3048.02	0	0
FBgn0038974	1253	1082.02	12.3742	112
FBgn0266848	2988.36	2817.38	48.1686	1135.21
FBgn0052199	1692	1521.02	0	0
FBgn0002774	4048.62	3877.64	19.3609	628
FBgn0267978	2848.9	2677.92	0.044642	0.999
FBgn0027491	1954.17	1783.19	1.13969	17
FBgn0053665	653	482.368	0	0
FBgn0051300	1474	1303.02	0	0
FBgn0033292	1538.56	1367.58	6.38123	73
FBgn0040063	1018.5	847.662	0	0
FBgn0029645	1048	877.017	0.136309	1
FBgn0053544	520	349.44	0	0
FBgn0020377	2192.62	2021.64	0.059133	1
FBgn0051087	1451.46	1280.48	0.09336	1
FBgn0020391	3235	3064.02	5.64355	144.647
FBgn0029762	2485	2314.02	0.878246	17
FBgn0028336	1724.27	1553.29	102.32	1329.47
FBgn0033903	1460	1289.02	13.3548	144
FBgn0035283	1792.34	1621.36	18.433	249.999
FBgn0038007	1777	1606.02	0	0
FBgn0024249	712	541.349	0.220829	1
FBgn0038306	1741.43	1570.45	25.8815	340
FBgn0027583	1250	1079.02	71.9028	648.993
FBgn0259680	5803.39	5632.41	0.248383	11.703
FBgn0036710	1832.41	1661.43	37.4877	521
FBgn0038083	1667	1496.02	0.319637	4
FBgn0033524	2355.21	2184.22	0.656778	12
FBgn0260866	3329.03	3158.05	1.74137	46.002
FBgn0039104	833	662.278	0	0
FBgn0033058	2761	2590.02	0.046156	1
FBgn0028473	2181.24	2010.26	1258.22	21158
FBgn0039855	1567	1396.02	0.428167	5
FBgn0004426	242	71.616	0	0
FBgn0025814	660.029	489.393	284.241	1163.62
FBgn0051189	831	660.279	0	0
FBgn0033459	895.135	724.382	7.09635	43
FBgn0037652	1191.29	1020.31	35.6184	304
FBgn0261630	549	378.428	0	0
FBgn0030373	811	640.296	38.461	206
FBgn0023212	1207	1036.02	109.505	949
FBgn0036945	875.809	705.064	7.46033	44
FBgn0001087	3878.59	3707.6	39.9168	1237.99
FBgn0039153	1786	1615.02	7.91584	106.94
FBgn0037986	1765.75	1594.77	0.074961	1
FBgn0085306	1098	927.017	0.043038	0.334
FBgn0039784	1752	1581.02	0	0
FBgn0038429	1544.39	1373.41	6.35413	73
FBgn0035458	1381	1210.02	0.098797	1
FBgn0031566	2558.15	2387.17	15.5744	311
FBgn0030648	1751.93	1580.95	20.9228	276.696
FBgn0031047	1598.85	1427.87	86.3234	1031.06
FBgn0036712	2334	2163.02	0	0
FBgn0051495	1531.02	1360.03	2.81029	31.971
FBgn0038343	551	380.416	0.942749	3
FBgn0039839	1788	1617.02	0	0
FBgn0264894	4315.55	4144.56	4.74717	164.58
FBgn0037546	4384.49	4213.51	0.056744	2
FBgn0033855	1394	1223.02	0.29324	3
FBgn0002901	2816	2645.02	5.15241	114
FBgn0032624	1591.5	1420.52	0	0
FBgn0034365	1273	1102.02	31.025	286
FBgn0034053	2108	1937.02	0.316274	5.125
FBgn0038498	2906.5	2735.52	0	0
FBgn0262000	3500	3329.02	0	0
FBgn0087005	960	789.214	0	0
FBgn0030880	1150	979.017	0.098701	0.808
FBgn0039665	1098.68	927.702	193.809	1504
FBgn0010359	810	639.298	0.022919	0.123
FBgn0035776	1843	1672.02	0.071498	1
FBgn0051244	1138	967.017	0.123623	1
FBgn0037630	2139	1968.02	1.64504	27.081
FBgn0026147	3570.35	3399.36	16.423	467
FBgn0002632	1137	966.017	0	0
FBgn0031078	6405.72	6234.73	71.347	3721
FBgn0030870	1914.14	1743.16	0.06858	1
FBgn0011273	596	425.406	0	0
FBgn0029860	610.484	439.883	94.8467	349
FBgn0029719	2292	2121.02	0.901799	16
FBgn0037896	1932.59	1761.6	2.37516	35
FBgn0032169	1610.56	1439.57	12.6225	152
FBgn0267488	6296	6125.02	24.3189	1246
FBgn0051195	4001	3830.02	14.7949	474
FBgn0262891	588	417.406	0	0
FBgn0038941	1178	1007.02	0	0
FBgn0004509	4238.08	4067.1	33.2374	1130.78
FBgn0010612	478.356	307.823	444.671	1145
FBgn0004237	1848.22	1677.24	242.834	3407
FBgn0052428	1301.49	1130.5	27.4938	260
FBgn0266962	839	668.284	0	0
FBgn0050049	2796	2625.02	0.045541	1
FBgn0052708	855	684.258	23.0615	132
FBgn0033166	2785.81	2614.83	36.1625	790.983
FBgn0033341	758	587.327	58.4166	287
FBgn0003366	8171	8000.02	0.32875	22
FBgn0030221	871	700.245	0.149943	0.878
FBgn0029590	849	678.264	0.176252	1
FBgn0003892	5521	5350.02	12.6025	564
FBgn0262970	1265	1094.02	31.5797	289
FBgn0035540	1566	1395.02	14.8252	173
FBgn0261990	640	469.374	0	0
FBgn0034894	1881.86	1710.88	27.9495	400
FBgn0038695	2615.48	2444.5	0.055953	1.145
FBgn0262022	395	224.523	0	0
FBgn0036661	1409.54	1238.55	103.663	1074
FBgn0031016	4750.77	4579.79	2.71789	104.123
FBgn0037972	987.811	816.915	0.439014	3
FBgn0029740	872.5	701.765	0	0
FBgn0027513	1430.1	1259.12	19.1146	201.325
FBgn0002775	1970	1799.02	21.6629	326
FBgn0000721	4118.25	3947.26	18.9286	625
FBgn0000163	6987.23	6816.24	11.8399	675.085
FBgn0034001	594	423.406	25.6932	91
FBgn0030764	1499	1328.02	0.720146	8
FBgn0036309	4093.22	3922.24	22.9202	752
FBgn0037962	939	768.239	0.15561	1
FBgn0011281	849	678.267	0	0
FBgn0031451	1434.32	1263.34	1.04089	11
FBgn0051673	1136.11	965.126	128.82	1040
FBgn0034073	3133	2962.02	12.9151	320
FBgn0030122	1663.04	1492.06	25.4377	317.489
FBgn0043578	623	452.393	1.05701	4
FBgn0021742	1924	1753.02	0.136389	2
FBgn0016070	4758.63	4587.65	12.7164	487.999
FBgn0013467	2381	2210.02	0	0
FBgn0262126	4172.31	4001.33	79.1429	2649
FBgn0052243	1639	1468.02	25.9773	319
FBgn0026415	1588.49	1417.51	2.69872	32
FBgn0035211	1264.51	1093.52	8.8697	81.134
FBgn0003346	2013.19	1842.21	60.1555	927
FBgn0002431	9077.88	8906.9	50.8414	3788
FBgn0267253	2627.43	2456.45	0.340663	7
FBgn0083956	6888.11	6717.13	0.035639	2.002
FBgn0031768	1292.41	1121.43	30.3734	284.925
FBgn0053983	915	744.241	0.642511	4
FBgn0036552	947.287	776.479	0.615835	4
FBgn0025391	2171.07	2000.08	6.36696	106.524
FBgn0037902	1613	1442.02	4.97821	60.05
FBgn0036929	1518.43	1347.45	27.5032	310
FBgn0051784	2462	2291.02	0	0
FBgn0013953	2421.47	2250.48	1.8592	35
FBgn0039848	1435	1264.02	2.55703	27.037
FBgn0053057	3110	2939.02	0.970149	23.851
FBgn0010660	5334	5163.02	33.0411	1427
FBgn0035375	2686.87	2515.89	35.5897	749
FBgn0032789	1145	974.017	0.122735	1
FBgn0039016	6913	6742.02	13.7241	774
FBgn0026761	2306.62	2135.63	54.0175	965
FBgn0003612	2290.39	2119.41	70.5628	1251
FBgn0003475	3924.56	3753.58	59.5885	1871
FBgn0005778	1279	1108.02	0	0
FBgn0263270	575	404.409	0	0
FBgn0025378	1247	1076.02	0.333301	3
FBgn0085410	3176.93	3005.95	0.000134	0.004
FBgn0026084	909.001	738.235	69.62	429.927
FBgn0028583	590	419.406	0	0
FBgn0040602	813	642.293	48.0198	258
FBgn0039282	3864.29	3693.3	0	0
FBgn0030296	1582.48	1411.49	0.169389	2
FBgn0050177	1529	1358.02	0	0
FBgn0085230	1155	984.017	0	0
FBgn0028494	4950.2	4779.22	15.3334	613
FBgn0005561	3933.31	3762.33	0.127098	4
FBgn0263738	2236.44	2065.46	10.0069	172.894
FBgn0033739	2976.63	2805.65	19.5575	459.001
FBgn0038505	1585	1414.02	0	0
FBgn0034251	2143	1972.02	0.363726	6
FBgn0052983	821	650.286	0	0
FBgn0263746	1647	1476.02	2.18679	27
FBgn0003479	1280.13	1109.15	35.7772	331.942
FBgn0260642	4361.71	4190.73	0.171158	6
FBgn0262485	757	586.327	0	0
FBgn0037368	1052.05	881.07	6.9198	51
FBgn0035567	1188	1017.02	0	0
FBgn0283649	1541.94	1370.95	11.859	136
FBgn0003720	1965	1794.02	0.066636	1
FBgn0028292	2525.38	2354.4	21.215	417.82
FBgn0038204	960	789.214	0.454423	3
FBgn0087008	7183.56	7012.58	55.7618	3271
FBgn0030963	1454	1283.02	7.17451	77
FBgn0032470	2070.94	1899.96	0.566282	9
FBgn0054029	460	289.471	0	0
FBgn0033699	735.817	565.152	5116.45	24188
FBgn0038550	1220	1049.02	0	0
FBgn0052182	1442	1271.02	2.35138	25
FBgn0038523	550	379.417	0	0
FBgn0031661	1561	1390.02	31.1331	362
FBgn0032051	2522	2351.02	43.4755	855
FBgn0036713	1396	1225.02	0.018468	0.189
FBgn0039065	1512.07	1341.09	10.5186	117.999
FBgn0033820	684	513.353	0.698618	3.001
FBgn0023522	1774.64	1603.66	38.6147	518
FBgn0032219	1293.89	1122.9	0.958153	9
FBgn0038826	3739.97	3568.99	39.548	1180.69
FBgn0033958	3918.5	3747.52	0	0
FBgn0266934	599	428.405	0	0
FBgn0045761	1463	1292.02	44.9678	486
FBgn0264978	2238.91	2067.92	39.1949	678
FBgn0085241	316	145.574	0	0
FBgn0031250	1957.33	1786.35	23.1549	345.999
FBgn0267326	1964.5	1793.52	0	0
FBgn0039366	1066	895.017	0	0
FBgn0028942	835	664.278	0.359927	2
FBgn0033165	453	282.475	0	0
FBgn0039876	1317	1146.02	13.8738	133
FBgn0013997	4940	4769.02	27.1728	1084
FBgn0035246	2587	2416.02	2.12984	43.044
FBgn0051739	3897.92	3726.94	53.0859	1655
FBgn0038966	1160.45	989.463	33.1043	274
FBgn0046887	1212	1041.02	0.114835	1
FBgn0032658	2168	1997.02	0	0
FBgn0083969	4049.06	3878.08	46.0232	1493
FBgn0039398	2284	2113.02	0	0
FBgn0010043	756	585.328	19.4025	95
FBgn0050416	1847.5	1676.52	0	0
FBgn0086359	3610	3439.02	5.97899	172
FBgn0044046	1044	873.017	0	0
FBgn0038159	1026	855.017	0	0
FBgn0262111	3875.17	3704.19	0.784632	24.312
FBgn0037432	745	574.331	1.24889	6
FBgn0039710	1740.97	1569.98	55.5093	728.999
FBgn0000147	1577	1406.02	23.3059	274.109
FBgn0035985	1010	839.017	1.42483	10
FBgn0011695	787.747	617.054	0.968682	5.001
FBgn0037901	1856.14	1685.16	26.4607	373
FBgn0015664	2746.54	2575.55	47.0189	1013
FBgn0015221	1115.48	944.493	3.79743	30.002
FBgn0036204	442	271.479	0	0
FBgn0030723	2630	2459.02	0.680613	14
FBgn0023535	1243	1072.02	11.0843	99.397
FBgn0031961	2157.69	1986.71	0.361037	6
FBgn0030269	1831	1660.02	27.6537	384
FBgn0031875	1973	1802.02	27.7964	419
FBgn0051674	1230.65	1059.67	9.81484	87
FBgn0034023	1800	1629.02	0	0
FBgn0038365	1270	1099.02	3.69835	34
FBgn0024232	4595.91	4424.93	0.027017	1
FBgn0031630	1432	1261.02	0.568806	6
FBgn0013675	685	514.359	188.258	810
FBgn0039079	1638	1467.02	0	0
FBgn0261020	1335	1164.02	104.858	1021
FBgn0029660	1749.09	1578.1	3.25737	43
FBgn0026679	3466	3295.02	21.4419	591
FBgn0051548	952	781.224	51.9542	339.518
FBgn0021814	823.899	653.184	103.223	564
FBgn0085366	371	200.546	0	0
FBgn0038363	548.173	377.589	22.4788	71
FBgn0038511	3081	2910.02	0	0
FBgn0085328	533.5	362.94	0	0
FBgn0040336	2045	1874.02	18.6908	293
FBgn0038146	2939	2768.02	32.0025	741
FBgn0033195	1757	1586.02	5.20086	69
FBgn0259727	2259	2088.02	25.0809	438.069
FBgn0038871	746.687	576.033	27.9347	134.604
FBgn0028893	1690	1519.02	0.078699	1
FBgn0038816	7647	7476.01	4.81316	301.001
FBgn0259794	1450	1279.02	0.093467	1
FBgn0003091	2787.01	2616.03	0.137092	3.001
FBgn0264297	2959	2788.02	0.011632	0.271
FBgn0034789	3485.48	3314.49	0.216954	6.016
FBgn0040376	968.619	797.816	1.64825	11
FBgn0052072	937	766.24	0	0
FBgn0011832	845	674.27	0	0
FBgn0052264	3152.88	2981.9	30.3789	757.76
FBgn0034518	1546.03	1375.05	2.34736	27
FBgn0001230	2231	2060.02	7.15703	123.33
FBgn0036501	1191	1020.02	46.9971	401
FBgn0030237	791	620.304	391.785	2032.91
FBgn0037456	1398	1227.02	0	0
FBgn0029649	908	737.238	0	0
FBgn0034446	707.493	536.845	0.222682	1
FBgn0004885	5325.6	5154.62	0.092768	4
FBgn0033271	1711.25	1540.26	0.232841	3
FBgn0030258	1060	889.017	0.031801	0.236
FBgn0034065	981	810.181	14.6079	99
FBgn0034113	4017	3846.02	7.57656	243.753
FBgn0032615	1041	870.017	0	0
FBgn0259730	1540	1369.02	0	0
FBgn0013277	2324	2153.02	1.15674	20.833
FBgn0085415	2012.18	1841.2	0.259712	4
FBgn0265002	7197.06	7026.08	0.112223	6.596
FBgn0041194	1834.5	1663.52	0	0
FBgn0052119	1785	1614.02	0	0
FBgn0031081	4041.28	3870.3	0.555983	18
FBgn0036428	2563.26	2392.27	5.69676	114
FBgn0262007	1752	1581.02	1.20981	16
FBgn0037924	4250	4079.02	18.6982	638
FBgn0024920	1137.79	966.808	164.815	1332.92
FBgn0032446	881	710.243	6.39603	38
FBgn0000442	2583	2412.02	0.052245	1.054
FBgn0033446	1089.09	918.135	8.33311	64
FBgn0037763	980	809.182	0	0
FBgn0003430	1425	1254.02	0	0
FBgn0034968	649.467	478.836	5416.85	21697
FBgn0033766	5746.72	5575.74	13.4645	628
FBgn0261834	732	561.338	1.10963	5.21
FBgn0033727	1191	1020.02	0	0
FBgn0035027	2052.85	1881.86	17.9141	282
FBgn0020385	3147.05	2976.07	8.33082	207.394
FBgn0004957	1903.81	1732.82	12.2504	177.57
FBgn0029997	4136.05	3965.06	5.44779	180.692
FBgn0030005	1155	984.017	0.121487	1
FBgn0262003	448	277.477	0	0
FBgn0030678	1462	1291.02	15.0935	163
FBgn0052079	1374	1203.02	0	0
FBgn0030693	1361.79	1190.81	73.9894	737.015
FBgn0050361	6349.75	6178.77	0.127004	6.565
FBgn0262579	5219.82	5048.84	104.489	4412.95
FBgn0037377	1505	1334.02	28.1517	314.147
FBgn0011877	72	24.509	0	0
FBgn0033485	948	777.228	85.211	554
FBgn0032452	913	742.241	3.70439	23
FBgn0046258	1894	1723.02	0.41629	6
FBgn0031399	2956	2785.02	25.5401	595
FBgn0033609	3367.16	3196.18	16.7938	449
FBgn0039113	2191.39	2020.41	14.6739	248
FBgn0038251	1521.44	1350.46	18.7667	212
FBgn0265084	6153	5982.02	0	0
FBgn0040371	1055	884.017	0.13523	1
FBgn0263389	570	399.41	0	0
FBgn0001491	934	763.24	28.0366	179
FBgn0030742	1645.41	1474.43	0.810795	10
FBgn0039152	6921.13	6750.15	0.178164	10.06
FBgn0027106	1634	1463.02	0.081712	1
FBgn0034723	2966.45	2795.47	0.085528	2
FBgn0027088	2461.69	2290.71	97.6422	1871
FBgn0003714	673.904	503.264	39.6693	167
FBgn0035409	932	761.24	2.98377	19
FBgn0036843	2062	1891.02	9.41943	149
FBgn0037100	1824.5	1653.51	0.072298	1
FBgn0036937	2308	2137.02	0.05594	1
FBgn0033582	940	769.238	0.000689	0.004
FBgn0019637	2351	2180.02	46.8308	854
FBgn0039354	3005	2834.02	1.72948	41
FBgn0262359	522.5	351.938	0	0
FBgn0015379	1021	850.017	88.1793	626.99
FBgn0268063	3839.02	3668.04	0.162956	5
FBgn0262853	651	480.369	16.7811	67.432
FBgn0051374	2787.11	2616.13	0.348313	7.622
FBgn0261807	663	492.364	0.242799	1
FBgn0037107	2778.68	2607.7	0.183374	4
FBgn0031239	6848.13	6677.15	0.411785	23
FBgn0263511	3267.54	3096.56	0.078325	2.029
FBgn0036294	1387.74	1216.75	0.914251	9.306
FBgn0265574	3226.67	3055.69	37.3554	954.837
FBgn0261502	765	594.324	0	0
FBgn0083992	1727.8	1556.82	36.7048	477.999
FBgn0001965	5635	5464.02	27.414	1253
FBgn0053797	700	529.355	0	0
FBgn0052192	987.47	816.643	0.146387	1
FBgn0262788	416	245.5	0	0
FBgn0053156	1997.85	1826.87	8.04882	122.999
FBgn0085404	2167.33	1996.35	0.059882	1
FBgn0036063	842.218	671.489	12.1061	68
FBgn0030559	1367	1196.02	0.368349	3.685
FBgn0034496	2708	2537.02	17.4598	370.534
FBgn0036177	360	189.549	0	0
FBgn0046793	1463	1292.02	0	0
FBgn0050375	1399	1228.02	0	0
FBgn0037147	2096	1925.02	0	0
FBgn0050288	965	794.202	0.150523	1
FBgn0004863	1856	1685.02	1e-05	0
FBgn0030266	12204	12033	16.922	1703.3
FBgn0040959	361	190.548	5.01901	8
FBgn0026392	1137	966.017	0	0
FBgn0036152	3522.95	3351.96	5.85122	164.063
FBgn0031492	2906	2735.02	29.0046	663.579
FBgn0030830	771.802	601.117	0.397745	2
FBgn0040582	724	553.318	0	0
FBgn0262124	3160.52	2989.53	33.3501	834.001
FBgn0036850	1170.27	999.286	9.33122	78
FBgn0041707	1137.13	966.148	0.371203	3
FBgn0039882	2158	1987.02	10.8896	181
FBgn0039833	1822	1651.02	0.506851	7
FBgn0030864	1643	1472.02	26.6376	328
FBgn0053875	528	357.427	0.05361	0.16
FBgn0035904	881	710.243	247.425	1470
FBgn0031240	2417	2246.02	0.159677	3
FBgn0050401	1223	1052.02	0	0
FBgn0035024	3139	2968.02	33.0279	820
FBgn0037749	921.092	750.326	39.6719	249
FBgn0035603	543	372.418	126.152	393
FBgn0001297	3406.84	3235.85	317.834	8603.09
FBgn0031213	1622.42	1451.43	43.1586	524
FBgn0285913	2135.21	1964.22	22.4579	368.999
FBgn0033761	1124	953.017	41.2695	329
FBgn0029153	2125	1954.02	0	0
FBgn0260439	2402.68	2231.7	248.016	4630
FBgn0036441	694	523.355	0	0
FBgn0032602	1747.26	1576.28	0.758405	10
FBgn0003165	5457.07	5286.09	79.699	3524.14
FBgn0051469	613	442.401	0.27022	1
FBgn0087012	3718.09	3547.11	0.168665	5.005
FBgn0034513	1626	1455.02	0	0
FBgn0031738	3261.52	3090.54	23.5568	609
FBgn0262819	664	493.364	0	0
FBgn0031579	687	516.358	0.694551	3
FBgn0261993	642	471.374	0	0
FBgn0004862	1449	1278.02	0	0
FBgn0051612	3374.8	3203.82	4.88807	131
FBgn0014033	2080.08	1909.1	287.535	4591.83
FBgn0086253	1533.84	1362.86	37.6305	429
FBgn0266557	16136.4	15965.4	58.5382	7817.81
FBgn0030823	1630	1459.02	0	0
FBgn0030803	1691.19	1520.2	19.3449	246
FBgn0025633	4290.97	4119.99	17.1705	591.759
FBgn0038869	1356	1185.02	41.8656	415
FBgn0033369	1339	1168.02	0	0
FBgn0058298	1161	990.017	0.724507	6
FBgn0003984	4327.73	4156.74	0.891543	31
FBgn0013973	4066	3895.02	0	0
FBgn0010247	3112	2941.02	6.34105	156
FBgn0036785	1938	1767.02	0	0
FBgn0027836	2629.07	2458.08	98.6292	2028
FBgn0040091	1747.28	1576.3	91.8416	1211
FBgn0038641	4748	4577.02	5.1e-05	0.002
FBgn0003227	2968.78	2797.8	6.76531	158.332
FBgn0053687	792	621.304	0	0
FBgn0011280	1096.75	925.771	2.19523	17
FBgn0262593	7435.04	7264.05	0.10168	6.18
FBgn0052698	4500.7	4329.72	0.542005	19.631
FBgn0040968	849.973	679.238	3.5195	19.997
FBgn0033422	1191	1020.02	2.81279	24
FBgn0032082	2076.67	1905.68	13.6754	217.999
FBgn0030834	1071	900.017	36.9256	278
FBgn0034419	1647.86	1476.88	30.0305	371
FBgn0259736	5324.59	5153.61	4.26816	184
FBgn0037176	831.526	660.816	0.180907	1
FBgn0039246	1933	1762.02	0.33923	5
FBgn0261583	408	237.506	0.503337	1
FBgn0051028	3775	3604.02	0.09951	3
FBgn0086691	592.881	422.288	39.6327	140
FBgn0040361	1493.4	1322.42	0.0904	1
FBgn0032416	1634	1463.02	0	0
FBgn0031281	2413.36	2242.37	6.50407	122
FBgn0033712	1234.13	1063.15	7.54137	67.067
FBgn0037875	2003	1832.02	36.9335	566
FBgn0039640	3501.59	3330.61	2.94323	82
FBgn0039454	984	813.176	1.47011	10
FBgn0038577	903	732.241	29.644	181.575
FBgn0035248	517	346.442	16.2181	47
FBgn0030854	1769.7	1598.72	34.1727	457
FBgn0016031	3362.35	3191.37	29.1806	779
FBgn0030634	2500.9	2329.91	0.362387	7.063
FBgn0042712	2275.42	2104.44	38.5715	679
FBgn0031601	606	435.404	34.3203	125
FBgn0085486	1303	1132.02	0	0
FBgn0030997	3037.26	2866.29	0.272499	6.534
FBgn0039436	1025	854.017	0	0
FBgn0038766	1220	1049.02	6.38174	56
FBgn0085205	401	230.514	1.55582	3
FBgn0041237	1239	1068.02	0	0
FBgn0036670	812.5	641.713	0	0
FBgn0010226	1430.67	1259.69	12.4321	130.999
FBgn0259145	6446.78	6275.8	0.1582	8.305
FBgn0260474	1572	1401.02	0.255983	3
FBgn0000121	1547	1376.02	0.43439	5
FBgn0023172	8408.03	8237.05	40.0854	2762
FBgn0262613	535	364.437	0	0
FBgn0015571	1794.05	1623.07	8.69118	118.001
FBgn0026143	2214	2043.02	15.6818	268
FBgn0038811	1464.73	1293.74	23.1932	251
FBgn0034963	831.535	660.803	17.0055	94
FBgn0036890	1985.05	1814.06	0.0659	1
FBgn0050390	1029.34	858.36	21.4479	154
FBgn0038105	1462	1291.02	43.3359	468
FBgn0034563	614	443.397	0	0
FBgn0031756	2309.32	2138.34	0.447247	8.001
FBgn0260639	1850	1679.02	42.8623	602
FBgn0004580	2705	2534.02	0.235882	5
FBgn0037852	2109.95	1938.97	29.2241	474
FBgn0040729	281	110.591	1.08097	1
FBgn0029573	690	519.357	4.14324	18
FBgn0030137	825	654.283	10.78	59
FBgn0263040	846	675.269	0.531103	3
FBgn0034583	1160	989.017	178.892	1480
FBgn0285892	5682.39	5511.41	8.43764	388.999
FBgn0033872	1783.41	1612.42	0.370702	5
FBgn0011737	2409.92	2238.94	24.4296	457.536
FBgn0035545	828.667	657.893	0	0
FBgn0051546	999	828.017	4.90878	34
FBgn0039907	5357	5186.02	16.4127	712
FBgn0052071	453	282.475	1.26963	3
FBgn0261799	3496	3325.02	0.21572	6
FBgn0263400	1365.5	1194.51	0.100079	1
FBgn0003525	2684.73	2513.74	50.6005	1064
FBgn0038296	4347.92	4176.94	4.12134	144
FBgn0039879	1812	1641.02	0.145697	2
FBgn0029728	5191.5	5020.52	0	0
FBgn0051660	4185.09	4014.11	0.268286	9.009
FBgn0265349	244	73.615	0	0
FBgn0052196	774.74	604.052	1.78116	9
FBgn0011692	3207	3036.02	48.4716	1231
FBgn0058263	2091.19	1920.22	19.6108	315
FBgn0086708	2782.9	2611.91	9.16565	200.257
FBgn0013771	1964	1793.02	2.89155	43.369
FBgn0259785	3834.51	3663.53	57.4637	1761
FBgn0264962	5289.85	5118.9	28.5617	1223
FBgn0030377	2187	2016.02	1.66674	28.108
FBgn0035571	1168.48	997.494	0.120119	1.002
FBgn0039209	3870.26	3699.27	39.5139	1222.73
FBgn0027930	1468.95	1297.97	80.6724	875.9
FBgn0083945	2551	2380.02	0.050229	1
FBgn0051820	429.5	258.989	0	0
FBgn0002638	2162.85	1991.86	130.957	2182
FBgn0001150	1780	1609.02	2.67354	35.984
FBgn0004436	1273.27	1102.28	107.151	988
FBgn0015400	6939	6768.02	0.023455	1.328
FBgn0033951	829.578	658.859	41.5506	229
FBgn0053458	896	725.242	0	0
FBgn0047038	597	426.406	192.325	686
FBgn0051523	2655.15	2484.17	165.976	3449
FBgn0025865	2404.11	2233.13	174.303	3256
FBgn0034416	1476.66	1305.68	0.274674	3
FBgn0266711	590.105	419.506	153.028	537
FBgn0031423	963	792.204	0	0
FBgn0262005	508	337.447	0	0
FBgn0000042	1714.61	1543.63	3936.22	50826.2
FBgn0035551	1126	955.017	0	0
FBgn0030892	1620.33	1449.35	22.3527	271
FBgn0039228	927	756.24	0.650106	4.113
FBgn0026874	1427	1256.02	3.61678	38
FBgn0028658	1665.5	1494.51	2.00862	25.111
FBgn0036485	3072.94	2901.95	0.288874	7.013
FBgn0040832	656	485.366	0	0
FBgn0033368	3362.36	3191.38	1.11432	29.748
FBgn0027493	1951	1780.02	321.83	4792
FBgn0259699	5974.89	5803.91	4.12877	200.451
FBgn0035383	2352	2181.02	27.7896	507
FBgn0004870	5328.77	5157.79	1.15888	49.999
FBgn0263108	3764.16	3593.18	82.7066	2485.91
FBgn0035122	775.214	604.524	64.0774	324.03
FBgn0284250	4807	4636.02	0	0
FBgn0039219	1301	1130.02	29.0139	274.256
FBgn0040929	896	725.242	10.2198	62
FBgn0035690	3034	2863.02	16.4893	394.905
FBgn0004513	4135	3964.02	0.060315	2
FBgn0036109	565	394.412	0.303099	1
FBgn0036766	661	490.364	0.731369	3
FBgn0028857	1293	1122.02	0	0
FBgn0053202	4007.04	3836.06	0.019567	0.628
FBgn0028717	3037.2	2866.22	47.3809	1136
FBgn0032480	4081.72	3910.74	28.7345	940
FBgn0036463	4253.29	4082.31	12.9223	441.278
FBgn0039078	4821.46	4650.48	0.025803	1.004
FBgn0259234	6849.59	6678.61	9.18977	513.401
FBgn0032005	1803.54	1632.56	240.547	3285
FBgn0031918	1055.98	885.001	0.675398	5
FBgn0266136	6226	6055.02	5.83529	295.559
FBgn0051729	4183.22	4012.24	60.4248	2028
FBgn0028932	882.352	711.593	10.7713	64.116
FBgn0037690	1727	1556.02	0.153656	2
FBgn0265670	614	443.4	0	0
FBgn0031182	1785	1614.02	0.814739	11
FBgn0032769	1175	1004.02	0	0
FBgn0003057	1220	1049.18	0	0
FBgn0034743	573.15	402.56	4828.63	16260
FBgn0035859	561	390.413	0	0
FBgn0032451	1461	1290.02	31.0444	335
FBgn0052198	470	299.469	0	0
FBgn0039909	1574.69	1403.7	101.005	1186
FBgn0038918	1776	1605.02	0	0
